Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6358029	5.30469603604497	5.03128195929773	Jurkat_T_cell	4562	GSM2879997	None	None
SRR6358030	5.27491660184087	5.15853596854456	Jurkat_T_cell	27580	GSM2879998	None	None
SRR6358031	-0.955182003315076	-1.8597864992594	Jurkat_T_cell	1842	GSM2879999	None	None
SRR6358032	7.22821755475225	4.1733265035177	Jurkat_T_cell	10810	GSM2880000	None	None
SRR6358033	5.58012003964604	-9.33165358376257	Jurkat_T_cell	2024	GSM2880001	None	None
SRR6358034	5.1832494265479	3.26631117987879	Jurkat_T_cell	4194	GSM2880002	None	None
SRR6358035	9.91955990857305	-2.02377342056982	Jurkat_T_cell	1324	GSM2880003	None	None
SRR6358036	4.59563536709966	4.26595069098718	Jurkat_T_cell	12956	GSM2880004	None	None
SRR6358038	7.74502368039311	3.91413212943323	Jurkat_T_cell	59228	GSM2880006	None	None
SRR6358039	4.50669570035161	3.70849181342371	Jurkat_T_cell	7226	GSM2880007	None	None
