Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357997	-1.99241240223736	-2.49664502223661	Jurkat_T_cell	1662	GSM2879965	None	None
SRR6357998	-3.41225083073467	-2.13772254069975	Jurkat_T_cell	5220	GSM2879966	None	None
SRR6357999	-3.30241329869121	0.254637669718952	Jurkat_T_cell	31340	GSM2879967	None	None
SRR6358000	-3.01366741856426	-1.95721201976469	Jurkat_T_cell	5714	GSM2879968	None	None
SRR6358002	-4.13352854451031	0.892524313128681	Jurkat_T_cell	19454	GSM2879970	None	None
SRR6358003	-1.90694029530376	-3.70025210460356	Jurkat_T_cell	5046	GSM2879971	None	None
SRR6358004	-3.19971258839458	1.28708059707949	Jurkat_T_cell	82998	GSM2879972	None	None
SRR6358005	-1.58940775593609	-0.471314955555706	Jurkat_T_cell	6396	GSM2879973	None	None
SRR6358006	-3.02110798558086	-1.57845692714384	Jurkat_T_cell	5316	GSM2879974	None	None
SRR6358007	-3.51608402928204	-0.523025322758465	Jurkat_T_cell	7540	GSM2879975	None	None
SRR6358008	-2.88848383625835	-0.782610464894085	Jurkat_T_cell	9088	GSM2879976	None	None
SRR6358009	-1.78197510441631	-2.05811553081205	Jurkat_T_cell	1106	GSM2879977	None	None
SRR6358010	-1.82416756352276	-2.60802226146391	Jurkat_T_cell	1680	GSM2879978	None	None
SRR6358011	-2.57159168919414	-3.44126086314848	Jurkat_T_cell	5562	GSM2879979	None	None
SRR6358012	-4.21036703785748	1.46844465652773	Jurkat_T_cell	22890	GSM2879980	None	None
SRR6358013	-5.12781794270367	-0.615092802845745	Jurkat_T_cell	9252	GSM2879981	None	None
SRR6358014	-3.95641405781597	-0.515947628819256	Jurkat_T_cell	5588	GSM2879982	None	None
SRR6358015	-2.1845768233189	-3.5710897930496	Jurkat_T_cell	3156	GSM2879983	None	None
SRR6358016	-4.32558233937115	2.13638509432146	Jurkat_T_cell	30638	GSM2879984	None	None
SRR6358017	-2.85438997944683	-1.81779913982084	Jurkat_T_cell	6056	GSM2879985	None	None
SRR6358018	-4.4988702078709	2.46725867310831	Jurkat_T_cell	13500	GSM2879986	None	None
SRR6358019	-2.91617710789532	-1.20133094867399	Jurkat_T_cell	5152	GSM2879987	None	None
SRR6358020	-2.15767176350445	-2.81156783183744	Jurkat_T_cell	1012	GSM2879988	None	None
SRR6358021	-4.17011578282207	0.723089408076496	Jurkat_T_cell	4212	GSM2879989	None	None
SRR6358022	-1.8207548399815	-3.55153279384306	Jurkat_T_cell	20974	GSM2879990	None	None
SRR6358023	-2.64620621403545	-2.66641287883451	Jurkat_T_cell	3862	GSM2879991	None	None
SRR6358024	-2.03939802845806	-1.75902133067778	Jurkat_T_cell	13376	GSM2879992	None	None
SRR6358025	-1.98035414418072	-3.0528750904434	Jurkat_T_cell	1330	GSM2879993	None	None
SRR6358026	-1.92365200718731	-2.13363556941679	Jurkat_T_cell	1468	GSM2879994	None	None
SRR6358027	-2.37589247425884	-3.480321932637	Jurkat_T_cell	2192	GSM2879995	None	None
SRR6358028	-1.65716273983807	-2.56242184718779	Jurkat_T_cell	6432	GSM2879996	None	None
SRR6358029	-2.52149231633038	-3.45984320720366	Jurkat_T_cell	4562	GSM2879997	None	None
SRR6358030	-3.16883642872662	-0.380008745991497	Jurkat_T_cell	27580	GSM2879998	None	None
SRR6358031	-2.25554068287701	-1.65025906642607	Jurkat_T_cell	1842	GSM2879999	None	None
